Tribunal;Codigo orgao;Municipio;UF;Nome orgao;Grau;CP_Dec_2023;CP_Dec_2024;%CP;Sus_Dec_2023;Sus_Dec_2024;%Sus;CN_12_meses;Tbaix_12_meses;Desp_12_meses;DecInc_12_meses;SentCM_12_meses;SentSM_12_meses;ProcSM100_Dec_2024;Conc100_Dec_2024;TPSent_12_meses;TPCPL_Dec_2024;TC_Dec_2024;IAD_12_meses
TJSP;10781;VOTORANTIM;SP;02 CIVEL DE VOTORANTIM;G1, JE;22.427;22.854;1,9%;6.866;11.061;61,1%;5.300;4.899;10.776;8.856;2.908;2.938;1.334;176;3 anos;2 anos e 4 meses;70%;92%
TJSP;10185;RIBEIRAO PRETO;SP;05 CRIMINAL DE RIBEIRAO PRETO;G1, JE;1.257;1.134;-9,8%;172;265;54,1%;510;668;3.868;2.288;361;4;133;3;1 ano e 1 Mes;2 anos e 4 meses;57%;131%
TJSP;9662;GUARULHOS;SP;08 CIVEL DE GUARULHOS;G1, JE;11.041;12.250;11%;4.223;5.138;21,7%;5.190;3.915;7.118;22.390;3.811;792;559;57;1 ano e 3 meses;2 anos e 4 meses;64%;75%
TJSP;10420;SAO PAULO;SP;03 CIVEL DE JABAQUARA;G1, JE;18.556;19.593;5,6%;5.870;6.889;17,4%;6.226;5.254;2.003;41.847;3.481;1.261;3.192;90;1 ano e 1 Mes;2 anos e 4 meses;71%;84%
TJSP;10489;SAO PAULO;SP;04 CIVEL DE PINHEIROS;G1, JE;10.273;11.518;12,1%;4.090;4.352;6,4%;4.149;3.020;614;18.128;2.546;426;1.715;24;1 ano;2 anos e 4 meses;70%;73%
TJSP;70918;SAO PAULO;SP;8ª CÂMARA DE DIREITO PÚBLICO;G2;4.278;4.389;2,6%;1.718;1.088;-36,7%;5.648;5.589;6.394;5.452;619;411;731;151;8 meses;2 anos e 4 meses;37%;99%
TJSP;74726;MOJI MIRIM;SP;VARA PLANTÃO DA 07ª C J - MOJI MIRIM;G1, JE;305;365;19,7%;90;139;54,4%;354;1;4;340;0;0;103;1;;2 anos e 4 meses;100%;0%
TJSP;10486;SAO PAULO;SP;01 CIVEL DE PINHEIROS;G1, JE;8.782;9.943;13,2%;2.698;2.830;4,9%;4.574;3.628;22.100;9.371;2.676;422;1.762;32;11 meses;2 anos e 4 meses;66%;79%
TJSP;10407;SAO PAULO;SP;07 CIVEL DE SANTO AMARO;G1, JE;15.285;16.681;9,1%;7.950;8.901;12%;6.205;4.916;5.068;20.769;3.458;1.393;1.743;76;10 meses;2 anos e 4 meses;61%;79%
TJSP;10347;SAO JOSE DO RIO PRETO;SP;03 CRIMINAL DE SAO JOSE DO RIO PRETO;G1, JE;1.693;1.722;1,7%;536;462;-13,8%;1.015;999;3.890;2.620;936;15;384;19;1 ano e 3 meses;2 anos e 4 meses;56%;98%
TJSP;9844;LIMEIRA;SP;04 CIVEL DE LIMEIRA;G1, JE;6.754;7.238;7,2%;1.994;2.347;17,7%;3.278;2.653;15.807;12.301;1.616;486;730;27;1 ano e 1 Mes;2 anos e 3 meses;64%;81%
TJSP;59858;ITAPECERICA DA SERRA;SP;03 TURMA CIVEL E CRIMINAL DO COLEGIO RECURSAL DA 52 C.J. - ITAPECERICA DA SERRA DE ITAPECERICA DA SERRA;TR;214;39;-81,8%;27;30;11,1%;1;207;103;59;2;0;3;2;1 ano e 6 meses;2 anos e 3 meses;3%;20.700%
TJSP;9518;CATANDUVA;SP;FAMILIA SUCESSOES DE CATANDUVA;G1, JE;5.125;4.206;-17,9%;803;924;15,1%;2.341;3.291;6.446;6.624;2.433;433;541;10;1 ano e 6 meses;2 anos e 3 meses;50%;141%
TJSP;9809;JOSE BONIFACIO;SP;02 CUMULATIVA DE JOSE BONIFACIO;G1, JE;4.155;4.100;-1,3%;820;1.004;22,4%;2.464;2.570;4.114;6.447;1.621;608;578;14;1 ano;2 anos e 3 meses;55%;104%
TJSP;85505;PIRAJU;SP;CEJUSC - PRÉ-PROCESSUAL;G1;1;1;0%;0;0;;0;0;0;0;0;0;1;0;;2 anos e 3 meses;100%;
TJSP;10514;SAO PAULO;SP;07 CRIMINAL DE CENTRAL;G1, JE;2.386;2.048;-14,2%;850;818;-3,8%;851;1.225;5.040;2.661;1.122;2;206;23;3 anos e 2 meses;2 anos e 3 meses;50%;144%
TJSP;9820;JUNDIAI;SP;01 FAMILIA SUCESSOES DE JUNDIAI;G1;4.687;4.448;-5,1%;1.085;913;-15,9%;1.851;1.940;6.256;5.567;1.232;320;646;8;1 ano e 6 meses;2 anos e 3 meses;65%;105%
TJSP;10142;PROMISSAO;SP;02 CUMULATIVA DE PROMISSAO;G1, JE;5.518;5.098;-7,6%;2.204;1.948;-11,6%;1.871;2.281;8.325;4.798;1.474;694;459;30;2 anos e 3 meses;2 anos e 3 meses;58%;122%
TJSP;9921;MOGI DAS CRUZES;SP;03 CIVEL DE MOGI DAS CRUZES;G1, JE;8.504;9.155;7,7%;2.876;3.383;17,6%;3.940;3.291;1.006;14.220;2.178;926;525;46;1 ano e 5 meses;2 anos e 3 meses;63%;84%
TJSP;71077;SAO PAULO;SP;17º GRUPO DE CÂMARAS DE DIREITO PRIVADO;G2;53;44;-17%;2;2;0%;27;36;38;111;1;11;2;2;4 meses;2 anos e 3 meses;54%;133%
TJSP;18082;ITUPEVA;SP;VARA UNICA DA COMARCA DE ITUPEVA;G1, JE;10.266;11.136;8,5%;1.476;1.783;20,8%;3.757;2.933;2.625;9.235;1.363;770;1.524;68;1 ano e 9 meses;2 anos e 3 meses;76%;78%
TJSP;9912;NEVES PAULISTA;SP;VARA UNICA DE NEVES PAULISTA;G1, JE;3.217;3.000;-6,7%;834;753;-9,7%;1.100;1.313;2.585;4.167;921;99;301;5;2 anos e 11 meses;2 anos e 3 meses;62%;119%
TJSP;9989;OSASCO;SP;01 FAMILIA SUCESSOES DE OSASCO;G1;5.906;5.932;0,4%;585;668;14,2%;3.050;3.028;250;15.632;1.899;640;1.018;9;1 ano e 7 meses;2 anos e 3 meses;63%;99%
TJSP;9664;GUARULHOS;SP;10 CIVEL DE GUARULHOS;G1, JE;13.511;14.850;9,9%;6.049;6.872;13,6%;4.943;3.585;19.105;10.933;2.346;1.011;523;84;1 ano e 2 meses;2 anos e 3 meses;69%;73%
TJSP;9390;BAURU;SP;04 CRIMINAL DE BAURU;G1, JE;1.569;1.450;-7,6%;362;315;-13%;739;838;6.790;2.645;598;14;363;9;2 anos;2 anos e 3 meses;57%;113%
TJSP;9285;ANGATUBA;SP;VARA UNICA DE ANGATUBA;G1, JE;5.668;5.561;-1,9%;1.172;1.346;14,8%;3.244;3.368;15.979;9.327;2.389;341;764;5;1 ano e 4 meses;2 anos e 3 meses;55%;104%
TJSP;10139;PRESIDENTE VENCESLAU;SP;03 CUMULATIVA DE PRESIDENTE VENCESLAU;G1, JE;4.834;3.639;-24,7%;1.607;1.957;21,8%;1.564;1.755;5.447;3.733;2.423;146;274;22;7 anos e 3 meses;2 anos e 3 meses;48%;112%
TJSP;16476;FERRAZ DE VASCONCELOS;SP;01 CUMULATIVA DE FERRAZ DE VASCONCELOS;G1, JE;5.541;5.985;8%;977;1.377;40,9%;2.926;2.446;2.747;19.336;1.943;517;870;12;1 ano e 6 meses;2 anos e 3 meses;65%;84%
TJSP;9449;CAMPINAS;SP;03 CUMULATIVA DE VILA MIMOSA;G1, JE;7.623;8.996;18%;2.054;2.343;14,1%;3.498;3.007;10.470;9.509;2.292;484;1.661;55;1 ano;2 anos e 3 meses;69%;86%
TJSP;10225;SANTA FE DO SUL;SP;03 CUMULATIVA DE SANTA FE DO SUL;G1, JE;5.334;5.218;-2,2%;1.042;1.084;4%;2.898;3.095;9.381;5.931;2.450;411;875;53;1 ano e 11 meses;2 anos e 3 meses;57%;107%
TJSP;9970;OLIMPIA;SP;03 CIVEL DE OLIMPIA;G1, JE;3.931;4.370;11,2%;701;920;31,2%;2.073;1.712;1.812;6.353;1.251;293;423;69;1 ano e 3 meses;2 anos e 3 meses;67%;83%
TJSP;11690;SAO PAULO;SP;05 CIVEL DE TATUAPE;G1, JE;12.269;12.874;4,9%;6.095;6.844;12,3%;4.089;3.404;139;18.578;2.101;780;589;252;1 ano e 5 meses;2 anos e 3 meses;63%;83%
TJSP;59222;SAO PAULO;SP;32 CRIMINAL DE CENTRAL;G1, JE;2.597;2.209;-14,9%;394;342;-13,2%;816;1.137;2.079;3.876;1.009;4;204;7;1 ano e 9 meses;2 anos e 3 meses;62%;139%
TJSP;13084;MONTE ALTO;SP;03 CUMULATIVA DE MONTE ALTO;G1, JE;3.986;4.254;6,7%;1.478;1.472;-0,4%;1.782;1.673;3.745;4.600;1.370;213;582;63;2 anos e 6 meses;2 anos e 3 meses;62%;94%
TJSP;10107;POTIRENDABA;SP;VARA UNICA DE POTIRENDABA;G1, JE;6.738;6.096;-9,5%;3.224;2.742;-15%;2.078;2.733;6.134;4.233;1.959;448;434;9;2 anos e 5 meses;2 anos e 3 meses;41%;132%
TJSP;9533;COTIA;SP;01 CIVEL DE COTIA;G1, JE;13.199;14.468;9,6%;4.303;5.028;16,8%;6.379;5.166;22.782;10.934;3.253;1.582;1.893;41;1 ano e 2 meses;2 anos e 3 meses;65%;81%
TJSP;59887;CATANDUVA;SP;TURMA CIVEL E CRIMINAL DO COLEGIO RECURSAL DA 15 C.J. - CATUNDUVA DE CATANDUVA;TR;634;105;-83,4%;448;0;-100%;3;545;379;90;107;0;4;2;5 anos e 4 meses;2 anos e 3 meses;2%;18.167%
TJSP;10478;SAO PAULO;SP;01 FAMILIA SUCESSOES DE VILA PRUDENTE;G1, JE;8.434;8.461;0,3%;2.485;3.011;21,2%;3.320;3.243;479;14.278;2.136;552;877;28;1 ano e 6 meses;2 anos e 3 meses;63%;98%
TJSP;10247;SANTO ANDRE;SP;01 FAMILIA SUCESSOES DE SANTO ANDRE;G1, JE;3.892;4.094;5,2%;507;593;17%;2.095;1.936;11.339;5.876;1.501;406;732;22;1 ano e 5 meses;2 anos e 3 meses;64%;92%
TJSP;10171;RIBEIRAO PRETO;SP;04 CIVEL DE RIBEIRAO PRETO;G1, JE;14.061;15.641;11,2%;5.484;5.630;2,7%;4.704;3.216;6.382;10.866;2.556;724;1.360;72;1 ano e 7 meses;2 anos e 3 meses;75%;68%
TJSP;9778;JACAREI;SP;01 CIVEL DE JACAREI;G1, JE;6.409;7.232;12,8%;2.079;2.324;11,8%;3.409;2.535;14.425;11.053;1.985;446;805;39;1 ano e 2 meses;2 anos e 3 meses;66%;74%
TJSP;9598;FRANCA;SP;03 CIVEL DE FRANCA;G1, JE;8.336;8.637;3,6%;2.039;2.195;7,7%;5.469;4.958;9.072;12.885;2.734;1.819;1.814;18;1 ano;2 anos e 3 meses;56%;91%
TJSP;10201;ROSANA;SP;VARA UNICA DE ROSANA;G1, JE;8.450;8.415;-0,4%;2.096;2.305;10%;2.810;2.756;10.769;6.244;2.213;506;1.483;263;2 anos e 1 Mes;2 anos e 3 meses;69%;98%
TJSP;9875;MARILIA;SP;05 CIVEL DE MARILIA;G1, JE;7.552;8.474;12,2%;2.597;2.889;11,2%;3.102;2.125;6.270;5.374;1.467;499;1.244;169;2 anos e 1 Mes;2 anos e 3 meses;72%;69%
TJSP;9382;BAURU;SP;04 CIVEL DE BAURU;G1, JE;6.726;7.100;5,6%;4.166;4.601;10,4%;3.212;2.740;5.197;13.277;2.041;775;573;8;9 meses;2 anos e 3 meses;48%;85%
TJSP;10316;IBATE;SP;VARA UNICA DE IBATE - INATIVA;G1, JE;15.568;15.396;-1,1%;9.646;9.548;-1%;2.391;2.603;1.232;15.005;2.164;356;2.242;62;2 anos e 5 meses;2 anos e 3 meses;69%;109%
TJSP;9295;ARACATUBA;SP;04 CIVEL DE ARACATUBA;G1, JE;8.406;8.654;3%;2.964;3.282;10,7%;3.512;3.161;20.445;5.485;2.099;524;861;64;1 ano e 2 meses;2 anos e 3 meses;63%;90%
TJSP;10022;PATROCINIO PAULISTA;SP;VARA UNICA DE PATROCINIO PAULISTA;G1, JE;4.884;5.242;7,3%;2.535;2.804;10,6%;1.901;1.580;3.598;9.685;1.150;431;543;18;1 ano e 7 meses;2 anos e 3 meses;60%;83%
TJSP;74723;LINS;SP;VARA PLANTÃO DA 35ª C J - LINS;G1, JE;185;250;35,1%;39;78;100%;241;0;4;227;2;2;65;1;0 anos;2 anos e 3 meses;100%;0%
TJSP;9480;CAMPOS DO JORDAO;SP;02 CUMULATIVA DE CAMPOS DO JORDAO;G1, JE;3.153;3.402;7,9%;495;601;21,4%;1.528;1.287;5.452;6.516;927;235;334;22;1 ano e 5 meses;2 anos e 3 meses;69%;84%
TJSP;73947;INDAIATUBA;SP;CENTRO JUD. DE SOLUCAO DE CONFLITOS E CIDADANIA - INDAIATUBA;G1;1;1;0%;0;0;;0;0;0;0;0;0;1;0;;2 anos e 3 meses;100%;
TJSP;85430;INDAIATUBA;SP;CEJUSC - PRÉ-PROCESSUAL;G1;3;3;0%;0;0;;0;0;0;0;0;0;3;0;;2 anos e 3 meses;100%;
TJSP;10490;SAO PAULO;SP;05 CIVEL DE PINHEIROS;G1, JE;9.572;10.387;8,5%;3.357;3.525;5%;4.285;3.515;5.850;17.397;2.967;472;1.632;71;1 ano;2 anos e 3 meses;66%;82%
TJSP;9450;CAMPINAS;SP;04 CUMULATIVA DE VILA MIMOSA;G1, JE;9.912;11.212;13,1%;2.032;2.326;14,5%;3.431;3.276;1.699;19.420;2.266;577;2.343;26;1 ano e 3 meses;2 anos e 3 meses;73%;95%
TJSP;9314;ARARAQUARA;SP;03 CRIMINAL DE ARARAQUARA;G1, JE;1.411;1.641;16,3%;382;831;117,5%;784;598;1.044;2.032;344;0;216;8;1 ano e 10 meses;2 anos e 3 meses;57%;76%
TJSP;9920;MOGI DAS CRUZES;SP;02 CIVEL DE MOGI DAS CRUZES;G1, JE;7.474;8.609;15,2%;2.542;3.143;23,6%;3.684;2.556;1.167;22.314;1.756;773;440;82;1 ano e 5 meses;2 anos e 3 meses;68%;69%
TJSP;9392;BAURU;SP;01 CIVEL DE BAURU;G1, JE;7.484;8.081;8%;2.347;2.867;22,2%;3.213;2.606;8.672;6.240;1.645;590;555;23;1 ano e 4 meses;2 anos e 3 meses;67%;81%
TJSP;10318;SAO CARLOS;SP;02 CIVEL DE SAO CARLOS;G1, JE;5.016;5.151;2,7%;2.340;2.384;1,9%;2.379;2.140;2.015;14.786;1.979;494;404;23;2 anos;2 anos e 3 meses;56%;90%
TJSP;10944;SAO PAULO;SP;01 VARA JUIZADO ESPECIAL CIVEL DE TATUAPE;G1, JE;6.134;6.388;4,1%;971;976;0,5%;7.459;7.168;953;20.860;4.606;1.487;1.438;17;6 meses;2 anos e 3 meses;43%;96%
TJSP;10121;PRESIDENTE EPITACIO;SP;02 CUMULATIVA DE PRESIDENTE EPITACIO;G1, JE;8.406;8.477;0,8%;1.661;2.154;29,7%;3.407;3.268;11.890;6.282;2.381;612;1.098;233;2 anos e 1 Mes;2 anos e 3 meses;66%;96%
TJSP;10184;RIBEIRAO PRETO;SP;04 CRIMINAL DE RIBEIRAO PRETO;G1, JE;1.004;935;-6,9%;94;286;204,3%;548;595;3.611;2.133;412;0;139;3;1 ano e 3 meses;2 anos e 3 meses;52%;109%
TJSP;10729;TAUBATE;SP;02 CIVEL DE TAUBATE;G1, JE;7.366;7.974;8,3%;3.079;3.270;6,2%;3.019;2.408;9.509;7.665;1.593;634;671;57;1 ano e 3 meses;2 anos e 3 meses;66%;80%
TJSP;10133;PRESIDENTE PRUDENTE;SP;02 FAMILIA SUCESSOES DE PRESIDENTE PRUDENTE;G1;4.143;5.120;23,6%;969;1.492;54%;2.559;1.565;12.047;4.684;1.689;234;422;10;9 meses;2 anos e 3 meses;70%;61%
TJSP;11362;SAO PAULO;SP;06 FAMILIA SUCESSOES DE SANTO AMARO;G1;5.964;6.294;5,5%;1.291;1.358;5,2%;3.095;2.681;6.881;13.492;2.156;547;882;20;1 ano e 5 meses;2 anos e 3 meses;65%;87%
TJSP;10479;SAO PAULO;SP;02 FAMILIA SUCESSOES DE VILA PRUDENTE;G1;7.396;7.458;0,8%;2.120;2.363;11,5%;3.019;3.037;260;16.816;2.319;765;642;48;1 ano e 7 meses;2 anos e 3 meses;63%;101%
TJSP;17930;LEME;SP;CRIMINAL DE LEME;G1, JE;5.417;4.993;-7,8%;1.191;1.368;14,9%;1.742;2.433;4.039;7.246;1.723;192;957;59;2 anos;2 anos e 3 meses;60%;140%
TJSP;71065;SAO PAULO;SP;5º GRUPO DE CÂMARAS DE DIREITO PRIVADO;G2;123;114;-7,3%;2;2;0%;70;79;73;358;9;11;24;12;11 meses;2 anos e 3 meses;59%;113%
TJSP;10807;NAZARE PAULISTA;SP;VARA UNICA DE NAZARE PAULISTA;G1, JE;9.633;9.894;2,7%;2.683;3.487;30%;3.017;2.816;5.222;10.721;1.827;1.583;1.873;106;2 anos e 5 meses;2 anos e 3 meses;69%;93%
TJSP;9410;BOITUVA;SP;02 CUMULATIVA DE BOITUVA;G1, JE;7.798;8.085;3,7%;1.944;1.998;2,8%;3.205;2.808;5.295;10.919;1.901;459;1.179;270;1 ano e 4 meses;2 anos e 3 meses;68%;88%
TJSP;9320;AMERICO BRASILIENSE;SP;02 CUMULATIVA DE AMERICO BRASILIENSE;G1, JE;3.240;3.526;8,8%;847;798;-5,8%;1.746;1.328;4.903;1.882;891;185;756;26;1 ano e 3 meses;2 anos e 3 meses;67%;76%
TJSP;10396;SAO PAULO;SP;INFANCIA JUVENTUDE DE SANTANA;G1;1.795;1.550;-13,6%;30;35;16,7%;1.065;1.345;79;11.028;803;178;327;12;1 ano e 4 meses;2 anos e 3 meses;53%;126%
TJSP;10163;RIBEIRAO PIRES;SP;01 CUMULATIVA DE RIBEIRAO PIRES;G1, JE;3.822;4.505;17,9%;1.187;1.158;-2,4%;2.051;1.322;4.712;4.601;838;296;1.044;42;1 ano e 2 meses;2 anos e 3 meses;72%;64%
TJSP;10748;TREMEMBE;SP;02 CUMULATIVA DE TREMEMBE;G1, JE;2.267;2.541;12,1%;394;443;12,4%;1.373;1.156;6.526;2.826;728;177;371;15;1 ano e 2 meses;2 anos e 3 meses;64%;84%
TJSP;10685;SOROCABA;SP;03 FAMILIA SUCESSOES DE SOROCABA;G1;6.807;6.423;-5,6%;462;548;18,6%;2.514;3.023;9.516;2.348;2.301;690;996;162;1 ano e 7 meses;2 anos e 3 meses;66%;120%
TJSP;10321;SAO CARLOS;SP;05 CIVEL DE SAO CARLOS;G1, JE;5.179;5.565;7,5%;1.931;2.085;8%;2.492;2.022;872;10.927;1.431;311;248;7;1 ano e 2 meses;2 anos e 3 meses;62%;81%
TJSP;10124;PRESIDENTE PRUDENTE;SP;03 CIVEL DE PRESIDENTE PRUDENTE;G1, JE;9.172;9.791;6,7%;3.294;3.618;9,8%;3.553;2.919;16.460;9.757;3.525;373;898;58;1 ano e 5 meses;2 anos e 3 meses;68%;82%
TJSP;10180;RIBEIRAO PRETO;SP;03 FAMILIA SUCESSOES DE RIBEIRAO PRETO;G1, JE;8.908;9.138;2,6%;1.552;1.643;5,9%;3.032;2.492;4.185;14.378;2.020;576;703;311;1 ano e 8 meses;2 anos e 3 meses;75%;82%
TJSP;10470;SAO PAULO;SP;2 VARA DA FAMILIA E SUCESSOES DO FORO REG. TATUAPE;G1;4.382;4.190;-4,4%;1.487;1.700;14,3%;2.324;2.433;8.850;9.214;1.611;474;576;5;11 meses;2 anos e 3 meses;50%;105%
TJSP;9474;CAMPINAS;SP;02 FAMILIA SUCESSOES DE CAMPINAS;G1;5.059;5.080;0,4%;1.438;1.553;8%;2.122;1.941;6.655;4.387;1.494;322;352;17;1 ano e 6 meses;2 anos e 2 meses;64%;91%
TJSP;10123;PRESIDENTE PRUDENTE;SP;02 CIVEL DE PRESIDENTE PRUDENTE;G1, JE;9.118;9.908;8,7%;3.584;3.383;-5,6%;3.176;2.373;13.110;6.963;2.367;506;933;44;1 ano e 6 meses;2 anos e 2 meses;72%;75%
TJSP;76988;ITUPEVA;SP;CEJUSC - PRÉ-PROCESSUAL;G1;1;1;0%;0;0;;0;0;0;0;0;0;1;0;;2 anos e 2 meses;100%;
TJSP;9835;LEME;SP;02 CIVEL DE LEME;G1, JE;3.211;3.486;8,6%;1.068;1.298;21,5%;2.099;1.909;446;11.075;1.193;242;434;33;1 ano e 2 meses;2 anos e 2 meses;53%;91%
TJSP;9567;DIADEMA;SP;02 FAMILIA SUCESSOES DE DIADEMA;G1, JE;5.114;5.175;1,2%;962;1.215;26,3%;2.890;2.826;9.965;5.520;2.248;678;751;8;1 ano e 5 meses;2 anos e 2 meses;58%;98%
TJSP;9764;ITU;SP;03 CIVEL DE ITU;G1, JE;6.606;7.668;16,1%;2.285;2.706;18,4%;2.817;1.798;5.448;10.587;1.575;366;531;34;1 ano e 5 meses;2 anos e 2 meses;73%;64%
TJSP;10357;SAO JOSE DOS CAMPOS;SP;02 CIVEL DE SAO JOSE DOS CAMPOS;G1, JE;9.703;10.439;7,6%;4.482;4.838;7,9%;3.722;2.950;288;13.657;2.234;614;203;408;1 ano e 6 meses;2 anos e 2 meses;65%;79%
TJSP;10000;OURINHOS;SP;03 CIVEL DE OURINHOS;G1, JE;6.084;6.588;8,3%;1.766;1.948;10,3%;2.694;2.012;8.908;4.951;1.405;655;502;72;1 ano e 5 meses;2 anos e 2 meses;69%;75%
TJSP;10359;SAO JOSE DOS CAMPOS;SP;04 CIVEL DE SAO JOSE DOS CAMPOS;G1, JE;8.345;9.115;9,2%;3.774;4.142;9,8%;3.550;2.686;11.655;12.781;1.734;681;359;101;1 ano e 5 meses;2 anos e 2 meses;65%;76%
TJSP;74677;ANDRADINA;SP;ANEXO VIOL. DOMEST. E FAM. CONTRA A MULHER DE ANDRADINA;G1, JE;692;727;5,1%;1;2;100%;421;463;58;2.680;159;2;97;0;1 ano;2 anos e 2 meses;61%;110%
TJSP;10036;PENAPOLIS;SP;04 CUMULATIVA DE PENAPOLIS;G1, JE;7.329;6.908;-5,7%;1.284;1.399;9%;3.295;3.751;2.001;11.799;1.829;933;407;5;1 ano e 1 Mes;2 anos e 2 meses;59%;114%
TJSP;9313;ARARAQUARA;SP;02 CRIMINAL DE ARARAQUARA;G1, JE;1.765;1.980;12,2%;665;893;34,3%;768;638;2.245;1.854;567;0;238;4;1 ano e 11 meses;2 anos e 2 meses;63%;83%
TJSP;10293;SAO BERNARDO DO CAMPO;SP;08 CIVEL DE SAO BERNARDO DO CAMPO;G1, JE;7.725;8.373;8,4%;5.207;5.574;7%;3.943;3.216;11.676;10.067;2.340;666;362;69;10 meses;2 anos e 2 meses;45%;82%
TJSP;9405;BIRIGUI;SP;02 CRIMINAL DE BIRIGUI;G1, JE;1.308;1.514;15,7%;307;368;19,9%;860;734;4.395;1.753;437;131;243;2;1 ano e 5 meses;2 anos e 2 meses;61%;85%
TJSP;9657;GUARULHOS;SP;03 CIVEL DE GUARULHOS;G1, JE;11.785;12.819;8,8%;5.005;5.762;15,1%;4.712;3.630;13.610;9.733;3.042;862;538;27;1 ano e 5 meses;2 anos e 2 meses;66%;77%
TJSP;9964;NOVO HORIZONTE;SP;02 CUMULATIVA DE NOVO HORIZONTE;G1, JE;4.611;4.501;-2,4%;1.817;1.855;2,1%;1.730;1.875;3.885;5.542;1.486;375;414;39;1 ano e 10 meses;2 anos e 2 meses;58%;108%
TJSP;76984;RIBEIRAO PRETO;SP;CEJUSC - UNAERP;G1;7;7;0%;0;0;;1;1;2;0;0;0;7;0;;2 anos e 2 meses;88%;100%
TJSP;59194;BARIRI;SP;02 CUMULATIVA DE BARIRI;G1, JE;3.410;3.460;1,5%;505;582;15,2%;1.295;1.272;194;5.955;897;430;521;141;1 ano e 6 meses;2 anos e 2 meses;69%;98%
TJSP;9421;BRAGANCA PAULISTA;SP;01 CIVEL DE BRAGANCA PAULISTA;G1, JE;7.282;7.882;8,2%;2.421;2.564;5,9%;3.278;2.699;9.300;8.004;2.004;585;585;352;1 ano e 6 meses;2 anos e 2 meses;66%;82%
TJSP;9451;CAMPINAS;SP;05 CUMULATIVA DE VILA MIMOSA;G1, JE;10.719;11.951;11,5%;3.411;3.666;7,5%;3.646;3.297;8.105;12.552;2.394;662;1.582;110;1 ano e 3 meses;2 anos e 2 meses;71%;90%
TJSP;16394;SAO PAULO;SP;44 CIVEL DE CENTRAL;G1, JE;11.534;12.904;11,9%;4.439;4.996;12,5%;5.663;3.790;5.757;31.803;3.015;589;1.114;141;1 ano;2 anos e 2 meses;68%;67%
TJSP;18312;ARACATUBA;SP;DEPARTAMENTO DE EXECUÇÕES CRIMINAIS - 2 RAJ DE ARACATUBA;G1;36.258;46.209;27,4%;452;613;35,6%;6.821;3.631;4.521;53.420;1.470;6;28.225;23;5 anos e 11 meses;2 anos e 2 meses;93%;53%
TJSP;10072;PIRACICABA;SP;03 FAMILIA SUCESSOES DE PIRACICABA;G1;3.962;3.705;-6,5%;544;698;28,3%;2.088;2.332;7.836;8.671;1.540;365;399;0;1 ano e 3 meses;2 anos e 2 meses;56%;112%
TJSP;10356;SAO JOSE DOS CAMPOS;SP;01 CIVEL DE SAO JOSE DOS CAMPOS;G1, JE;7.660;8.597;12,2%;3.862;4.023;4,2%;3.516;2.643;1.942;16.136;1.688;636;361;305;1 ano e 2 meses;2 anos e 2 meses;63%;75%
TJSP;10404;SAO PAULO;SP;04 CIVEL DE SANTO AMARO;G1, JE;23.009;23.398;1,7%;14.842;15.677;5,6%;6.816;6.500;4.981;32.843;4.279;1.502;1.389;57;1 ano;2 anos e 2 meses;54%;95%
TJSP;10662;SERTAOZINHO;SP;03 CIVEL DE SERTAOZINHO;G1, JE;7.845;8.503;8,4%;3.751;4.245;13,2%;4.099;3.436;9.715;15.060;2.677;582;1.013;33;11 meses;2 anos e 2 meses;55%;84%
TJSP;9587;ESTRELA D'OESTE;SP;01 CUMULATIVA DE ESTRELA D OESTE;G1, JE;3.809;3.648;-4,2%;972;1.225;26%;2.123;2.245;5.859;4.066;1.482;316;376;14;1 ano e 1 Mes;2 anos e 2 meses;51%;106%
TJSP;10094;POA;SP;02 CRIMINAL DE POA;G1, JE;849;1.119;31,8%;173;329;90,2%;1.758;1.547;3.530;2.433;1.016;45;161;15;5 meses;2 anos e 2 meses;34%;88%
TJSP;9823;JUNDIAI;SP;03 CRIMINAL DE JUNDIAI;G1, JE;1.604;1.797;12%;565;807;42,8%;1.007;881;3.371;1.752;563;0;265;50;1 ano;2 anos e 2 meses;53%;87%
TJSP;10466;SAO PAULO;SP;02 CIVEL DE TATUAPE;G1, JE;10.709;11.659;8,9%;5.469;5.862;7,2%;4.127;3.173;45;30.192;2.260;723;1.850;55;1 ano e 1 Mes;2 anos e 2 meses;64%;77%
TJSP;17962;CACHOEIRA PAULISTA;SP;02 CUMULATIVA DE CACHOEIRA PAULISTA;G1, JE;4.379;4.008;-8,5%;745;1.300;74,5%;1.278;1.628;34;9.224;1.054;478;562;7;2 anos e 1 Mes;2 anos e 2 meses;62%;127%
TJSP;18311;SAO JOSE DO RIO PRETO;SP;DEPARTAMENTO DE EXECUÇÕES CRIMINAIS - 8 RAJ DE SAO JOSE DO RIO PRETO - INATIVA;G1;16.543;19.899;20,3%;528;870;64,8%;5.651;1.807;11.087;24.618;308;0;8.411;58;2 anos e 9 meses;2 anos e 2 meses;91%;32%
TJSP;10393;SAO PAULO;SP;03 FAMILIA SUCESSOES DE SANTANA;G1;5.936;6.287;5,9%;1.321;1.471;11,4%;3.086;2.672;10.984;12.253;1.875;649;960;19;1 ano e 3 meses;2 anos e 2 meses;64%;87%
